id,pid,good,keymove,jump,costopall,wrap,created_at,updated_at,cochangescore,movetomouse,moveanimate
4500,354041872,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4501,354045150,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4502,354046297,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4503,354046357,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4504,354048567,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4505,354049141,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4506,354049407,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4507,354054685,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4508,354055193,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4509,354055382,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4510,354055576,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4511,354056350,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4512,354057396,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4513,354057630,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4514,354057703,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4515,354058098,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4516,354058100,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4517,354058753,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4518,354058764,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4519,354058917,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4520,354058953,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4521,354059667,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4522,354060227,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4523,354062243,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4524,354066913,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4525,354070636,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4526,354071213,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4527,354071393,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4528,354074302,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4529,354079227,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4530,354080316,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4531,354080372,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4532,354081539,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4533,354082410,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4534,354083962,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4535,354087573,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4536,354096009,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4537,354096273,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4538,354102952,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4539,354105896,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4540,354106347,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4541,354132565,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4542,354133572,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4543,354144088,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4544,354154045,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4545,354180966,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4546,354196180,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4547,354209028,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4548,354221166,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4549,354223208,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4550,354226163,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4551,354231590,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4552,354232530,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4553,354258883,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4554,354270889,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4555,354272810,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4556,354278917,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4557,354279262,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4558,354282404,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4559,354283749,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4560,354286048,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4561,354286614,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4562,354293061,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4563,354296354,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4564,354299315,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4565,354305340,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4566,354307769,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4567,354309474,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4568,354313231,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4569,354329833,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4570,354332535,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4571,354344744,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4572,354345179,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4573,354350867,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4574,354360804,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4575,354360989,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4576,354367701,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4577,354368141,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4578,354376973,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4579,354377904,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4580,354382556,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4581,354384152,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4582,354389931,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4583,354391921,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4584,354392209,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4585,354393244,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4586,354396786,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4587,354401520,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4588,354403522,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4589,354404728,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4590,354405970,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4591,354406889,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4592,354408937,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4593,354409159,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4594,354409306,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4595,354417369,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4596,354419102,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4597,354423656,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4598,354423948,,,,,,2020-02-24 22:06:22 UTC,2020-02-24 22:06:22 UTC,,,
4599,354424199,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4600,354424422,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4601,354430611,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4602,354435599,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4603,354437188,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4604,354439480,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4605,354440581,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4606,354458772,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4607,354460472,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4608,354537900,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4609,354538338,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4610,354543744,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4611,354552376,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4612,354552816,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4613,354554872,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4614,354568161,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4615,354597538,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4616,354616987,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4617,354622019,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4618,354625881,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4619,354627905,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4620,354633068,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4621,354637694,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4622,354642128,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4623,354649093,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4624,354671495,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4625,354673253,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4626,354675889,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4627,354680833,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4628,354687382,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4629,354692099,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4630,354708969,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4631,354710124,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4632,354714520,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4633,354716821,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4634,354719394,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4635,354738795,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4636,354740016,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4637,354745859,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4638,354747253,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4639,354752757,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4640,354753597,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4641,354753697,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4642,354754393,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4643,354754493,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4644,354759121,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4645,354760210,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4646,354763112,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4647,354763283,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4648,354763447,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4649,354766199,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4650,354766705,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4651,354766852,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4652,354777761,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4653,354807819,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4654,354808889,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4655,354818057,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4656,354818138,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4657,354821733,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4658,354826256,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4659,354840565,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4660,354862877,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4661,354882380,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4662,354890740,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4663,354893006,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4664,354905382,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4665,354905724,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4666,354916123,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4667,354916365,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4668,354916847,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4669,354918705,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4670,354941531,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4671,354946235,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4672,354947586,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4673,354956874,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4674,354958526,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4675,354962240,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4676,354969815,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4677,354972486,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4678,354981787,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4679,354986140,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4680,354986848,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4681,355002686,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4682,355010172,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4683,355011213,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4684,355014725,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4685,355041640,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4686,355044238,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4687,355044727,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4688,355059997,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4689,355062237,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4690,355062426,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4691,355063307,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4692,355070752,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4693,355071878,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4694,355076415,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4695,355081675,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4696,355082799,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4697,355084911,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4698,355087205,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4699,355087600,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4700,355088256,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4701,355090210,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4702,355090288,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4703,355090354,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4704,355092909,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4705,355097041,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4706,355097646,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4707,355101523,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4708,355103075,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4709,355103543,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4710,355103655,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4711,355104663,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4712,355104845,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4713,355106009,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4714,355111201,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4715,355123077,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4716,355124371,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4717,355126670,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4718,355136920,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4719,355154539,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4720,355182566,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4721,355194130,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4722,355199140,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4723,355203567,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4724,355204302,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4725,355221288,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4726,355221485,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4727,355231396,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4728,355240095,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4729,355249057,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4730,355249932,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4731,355250915,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4732,355256718,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4733,355257188,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4734,355261544,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4735,355261848,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4736,355263352,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4737,355275115,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4738,355276961,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4739,355277297,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4740,355286911,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4741,355287118,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4742,355294028,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4743,355296796,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4744,355308340,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4745,355314141,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4746,355316653,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4747,355325651,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4748,355327157,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4749,355337136,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4750,355346452,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4751,355347483,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4752,355347700,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4753,355352082,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4754,355359748,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4755,355360665,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4756,355365506,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4757,355367578,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4758,355368932,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4759,355369485,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4760,355372390,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4761,355379463,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4762,355385108,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4763,355393173,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4764,355393577,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4765,355394438,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4766,355395728,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4767,355403555,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4768,355405472,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4769,355405542,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4770,355405746,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4771,355406703,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4772,355406798,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4773,355410227,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4774,355412518,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4775,355415455,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4776,355422181,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4777,355424139,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4778,355427725,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4779,355428106,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4780,355430524,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4781,355434751,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4782,355434886,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
4783,355438888,,,,,,2020-02-24 22:06:23 UTC,2020-02-24 22:06:23 UTC,,,
